VIOLATION_TYPE,DISPOSITION,FINE_AMOUNT,LATITUDE,LONGITUDE
4-108-355(B) Full Description: Semiannual surficial cleansing.,DEFAULT,1000,41.96783790109594,-87.75412735364044
4-4-010,L,600,41.69164778117992,-87.70291793108115
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,1000,41.9337999487675,-87.69568416955207
11-4-760,NONSUIT,0,41.88665918287244,-87.67698700171944
11-4-630,G,200,41.89964135973176,-87.69790041209043
7-28-720,G,600,41.85832695258674,-87.70650912768778
11-4-1905(2A),L,4000,41.84127346554119,-87.62700508386631
11-4-640,NA,200,41.91724978007896,-87.71035570565451
11-4-250,NA,NA,41.86897491355508,-87.72570854561113
7-28-080,L,300,41.866493816906065,-87.68682968304535
7-28-080,L,1000,41.85413500808288,-87.66148914819767
13-32-125(2K),NA,0,41.8582808753554,-87.64103943134194
13-32-125,L,200,41.91052042419102,-87.68142667380951
4-108-355 Full Description: Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,LIABLE,850,41.78631361130627,-87.69373918481827
11-4-1585,NA,2500,41.96194869372693,-87.70934692727843
11-4-670,N,300,41.6939240832669,-87.620995289929
7-28-080,N,300,41.92686645073681,-87.64141215672088
"11-4-2190(g) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",LIABPLEA,300,41.99828124207342,-87.79216553326482
11-4-1150,NA,NA,41.8917914631124,-87.62765774119987
7-28-080,N,200,41.951703717733466,-87.68096767469812
7-28-080,N,500,41.81654195521508,-87.61693636881934
11-4-630,N,250,41.94444867240569,-87.68683185567944
11-4-830,N,NA,41.892349267241,-87.61455717025085
7-28-720,N,200,41.8663151304885,-87.70386422413323
"11-4-2190(g) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",LIABPLEA,5000,41.936213467578504,-87.71266132215806
13-32-125,L,200,41.78218613696437,-87.6239069372085
7-28-720,NA,200,41.95539129065371,-87.74468783023092
11-4-770,L,400,41.97729141792093,-87.65798727200665
7-28-720,L,200,41.91455093766291,-87.68044889445007
7-28-080 Full Description: Nuisance in connection with a business,LIABPLEA,-300,41.846552060058336,-87.6812518370052
15-24-1230,L,1500,41.70609112620976,-87.70117395522207
13-32-125(2)(c) Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,-200,41.95510146475736,-87.70546139060464
7-28-080,L,300,41.93670635650905,-87.63837386384641
"11-4-1585 Full Description: Full Description: Person responsible for waste removal from any residence, business, lot, or unimproved parcel of real estate",LIABPLEA,3000,41.85414449782501,-87.64179741265757
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,NONSUIT,0,41.97721243064684,-87.80605088123575
7-28-395,L,200,41.88490900869534,-87.68168836578333
11-4-030,LIABPLEA,300,41.84850290525709,-87.66336148216482
7-28-080 Full Description: Nuisance in connection with business.,NONSUIT,0,41.91393070581516,-87.70183382131908
11-4-1500,N,300,41.857318951390866,-87.64879704713367
13-32-125 (1B),L,200,41.96459400301273,-87.68650117014647
7-28-060 Full Description: Conditions detrimental to health - Public nuisance - Violation - Penalty.,LIABPLEA,200,41.78397601460489,-87.62527699787712
7-28-390,L,600,41.815071241733406,-87.74097899057384
"11-4-1585 Full Description: Person responsible for waste removal from any residence, business, lot, or unimproved parcel of real estate",DEFAULT,-1000,41.85285528024876,-87.65094070445872
11-4-260,L,300,41.95921421028419,-87.68847463990593
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,DEFAULT,2500,41.84644936228173,-87.73754316465656
11-4-830,NA,600,41.93238077701876,-87.66291414340925
13-32-125 (2E),L,1500,41.885131245111296,-87.67563716064329
11-4-240,N,0,41.98462472721878,-87.76731999443267
11-4-260,N,0,41.938215345590976,-87.7854619958951
"11-4-1585 Full Description: Full Description: Person responsible for waste removal from any residence, business, lot, or unimproved parcel of real estate",LIABPLEA,750,41.73798746905129,-87.63231708269629
7-28-440,G,100,41.76618883295386,-87.6636800430624
11/4/2835,L,2000,41.89012300513693,-87.63168459655718
9-80-095,L,0,41.84936532876269,-87.61801761054971
11-4-765(2)(c) Full Description: Construction site cleanliness.,LIABPLEA,750,41.96040100262661,-87.71909104004497
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,600,41.75891353009771,-87.58248293953508
7-28-080,N,200,41.980913857304344,-87.6685122215229
7-28-440 Full Description: Full Description: Dumping on real estate without permit - violation,LIABPLEA,2000,41.85150576671876,-87.719260114684
11-4-1500,N,500,41.84863528489014,-87.64324497150298
11-5-023,NA,100,41.9409446424856,-87.66884144723274
11/4/2140,L,500,41.97594010969683,-87.68900552864218
13-32-125 (E),L,1400,41.81737392895576,-87.6182214622932
4-108-355(B) Full Description: Semiannual surficial cleansing.,DEFAULT,1000,41.9373685949426,-87.70742705360291
11-4-760,NONSUIT,0,41.93798266918411,-87.67845188713682
11-4-670C,N,100,41.961375388703864,-87.69596368354868
7-28-080,N,0,41.86897491355508,-87.72570854561113
11-4-630,L,350,41.88436187748195,-87.63316453760919
11-4-630,L,200,41.935907204733745,-87.67101991548071
11-4-2835(A),L,500,41.850850282504624,-87.62390128509276
NA,NA,500,41.70987613979111,-87.55955433756687
7-28-720 Full Description: Accumulation of materials or junk which provides rat harborage,DEFAULT,-500,41.88698572129674,-87.66447975646346
7-28-720,L,100,41.83853246592512,-87.73426777215704
13-32-125(2)(c) Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,-200,41.89244431420615,-87.71149181006241
7-28-080,N,300,41.881645390827835,-87.63220953838868
11-4-620,NA,NA,41.93146093821545,-87.74371730703115
11-4-740,NA,600,41.90515953907687,-87.64826969407753
11-4-660(a) Full Description: Certificate of operation - Required.,DEFAULT,250,41.95112319391782,-87.74710499089163
11-4-1500,NA,NA,41.90948416410586,-87.74854395914521
7-28-750,NA,300,41.786485235679486,-87.67666544295489
7-28-390,N,100,41.815071241733406,-87.74097899057384
9-80-095,L,250,41.84936532876269,-87.61801761054971
7-28-080,N,200,41.95762889878626,-87.68359484788738
7-28-060 Full Description: Conditions detrimental to health - Public nuisance - Violation - Penalty.,DEFAULT,5000,41.72876913930783,-87.56928446600004
13-32-125(2)(b) Full Description: Construction site cleanliness - chain link fence,LIABPLEA,-200,41.95899124925353,-87.74850411955761
13-32-125 (2C),N,600,41.743922906387006,-87.61468748613066
15-24-1230,N,250,41.86944036221316,-87.70073473816069
4-4-210,NA,NA,41.9096968713038,-87.74908274871417
11-4-1905(4A),N,300,41.928226259592535,-87.72673101980423
11-4-1380,NA,0,41.915350584255755,-87.65856156811617
11-4-2190G,N,0,41.797324029407015,-87.71086399267092
11-4-760,NONSUIT,0,41.94453883686428,-87.67188714806082
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,250,41.85192767758384,-87.6466197106799
4-108-355 Full Description: Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,DEFAULT,1000,41.93886570309361,-87.72325921471953
11-4-1500,N,300,41.90031411859391,-87.642438759496
11/4/2600,N,500,41.83517807083239,-87.70490856262688
11-4-630,NA,100,41.823071491190085,-87.68573597346679
"11-4-2190(a) Full Description: Permit required for sandblasting, grinding or chemical washing",LIABPLEA,-5000,41.96880334800213,-87.66112179688535
11/4/2520,N,0,41.88748426414027,-87.74349873554296
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,DEFAULT,500,41.66222521234003,-87.64153324667768
11-4-240,NA,400,41.766040684309715,-87.59114087712202
7-28-720,L,400,41.846810624790884,-87.66086566228739
7-28-440 Full Description: Dumping on real estate without permit - violation,NONSUIT,NA,41.86889543368804,-87.73222840871222
7-28-080,G,350,41.979561099013246,-87.6925507035242
7-28-080,L,2500,41.83573291373149,-87.65459342485066
11-4-1500,NA,200,41.87315970773092,-87.73916183970388
7-28-720 Full Description: Accumulation of materials or junk.,LIABPLEA,300,41.91776795133699,-87.77801036335484
9-80-095,NA,NA,41.86654517824449,-87.61211833092324
11-4-030,LIABPLEA,300,41.83141101971961,-87.71913997064854
7-28-750,NA,NA,41.860913337043485,-87.7236519086406
4-108-355 Full Description: Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,NONSUIT,0,41.771395613042536,-87.72995346184388
7-28-080 Full Description: Nuisance in connection with a business,NONSUIT,NA,41.91250565351844,-87.76418447359312
11-4-630,NA,NA,41.899748971041014,-87.64320610272871
11-4-740,N,0,41.917720266480394,-87.6474416020372
"11-4-1585 Full Description: Full Description: Person responsible for waste removal from any residence, business, lot, or unimproved parcel of real estate",LIABPLEA,1000,41.880571145964275,-87.74795724892677
11-4-760,NONSUIT,0,41.81277092098771,-87.5991835128116
11-4-660 Full Description: Owner of process equipment must provide instructions on proper operation,DEFAULT,-5000,41.91617994340729,-87.7546591654744
11-4-630,NA,100,41.82678927915715,-87.66204808157613
11-4-760,LIABPLEA,1000,41.99605609978806,-87.68997547421446
11-4-630,L,700,41.88157389744414,-87.65297182687348
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,DEFAULT,2500,41.969766532503286,-87.75858136271563
13-32-125,L,1000,41.9123669233976,-87.67981229740367
11-4-728 Full Description: Motor vehicle repair shops.,NONSUIT,0,41.794736867065225,-87.66474956468585
4-108-355 Full Description: Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,NONSUIT,0,41.722003125289,-87.61408563629567
7-28-720,L,1000,41.7204171505109,-87.55970252684031
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,NONSUIT,0,41.91453764351228,-87.7984755042349
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,NONSUIT,0,41.960981218339214,-87.73465134883769
13-32-125(2)(j) Full Description: Full Description: Construction site cleanliness - construction materials shall be gathered daily and stored neatly,NA,0,41.809995709117,-87.67093905393516
11-5-023F,NA,100,41.79529731814013,-87.58782255546703
7-28-440,G,500,41.86190317095661,-87.62096578102066
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,DEFAULT,5000,41.8110882897476,-87.65506164142094
4-4-210,N,NA,41.785346485515,-87.63011492767772
7-28-460,N,100,41.8966474169201,-87.6382041212292
13-32-125(2)(c) Full Description: Construction site cleanliness - fabric mesh,DEFAULT,-500,41.8303817825299,-87.68576411904984
11-4-630,NA,100,41.80208637701971,-87.65250092857514
7-28-080,NA,NA,41.714049981329175,-87.66422344365411
11-4-760,LIABPLEA,200,41.80806308664062,-87.66481252753658
11-5-023,L,25,41.90278631371935,-87.726060117408025
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,500,41.86252187733421,-87.73132286899155
11-4-600,NA,NA,41.75819552803889,-87.63400865565654
11-4-630,L,2000,41.759120428409574,-87.69057561335698
11-4-1500,N,600,41.814741921526455,-87.68445355944723
"415 ILCS 5/21 Section 21(p)(1) No person shallin violation of subdivision (a) of thisSection, cause or allowthe open dumping of any waste in a manner which results in any of the following occurrences atthe dump site: (1) litter",LIABLE,-1500,41.660206171313085,-87.58643921937329
11-30-020,N,0,41.65196495013111,-87.55021370847743
11-4-740 Full Description: Open fires prohibited.,LIABPLEA,1000,41.74108440255135,-87.55033860248292
"11-4-1585 Full Description: Full Description: Person responsible for waste removal from any residence, business, lot, or unimproved parcel of real estate",DEFAULT,5000,41.84645704734817,-87.68677799100372
NA,NA,200,41.828982765820896,-87.63251884752835
11/4/2190,N,300,41.903005039235026,-87.66570654445466
11-4-1905(4A),N,0,41.9003222453573,-87.62746000959844
7-28-080,NA,NA,41.8761821376232,-87.68679988719146
11-4-660 Full Description: Owner of process equipment must provide instructions on proper operation,NONSUIT,NA,41.91482042670598,-87.77555966968384
11/4/2190,N,500,41.76481723205622,-87.64168051351179
11-4-660 Full Description: Owner of process equipment must provide instructions on proper operation,DEFAULT,-5000,41.885413913531195,-87.68640077849251
7-28-080,G,1500,41.93164142040689,-87.7467199106462
11-4-260,L,500,41.82054459305479,-87.63868322283591
11-4-1500,NA,NA,41.71981924054288,-87.559692126442755
11-4-1585,L,500,41.682696264898055,-87.55950138523278
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,LIABPLEA,500,41.83710211393455,-87.66096825976243
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,200,41.91033519415985,-87.69623540460479
7-28-080,N,300,41.82054459305479,-87.63868322283591
7-28-080,N,2751.42,41.90503455659213,-87.64154429139798
11-4-630,G,300,41.8054270807108,-87.61634137107234
11-4-250,L,0,41.879836265223794,-87.72844127242928
7-28-440 Full Description: Full Description: Dumping on real estate without permit - violation,NA,0,41.91828985149323,-87.78787580250213
7-28-450,NA,160,41.859901396732376,-87.62936175869847
11-4-760,L,300,41.89097641757225,-87.67434624545967
4-252-020,G,100,41.846474158715914,-87.69024318195738
11-5-023,NA,50,41.851288488405835,-87.72385084332925
7-28-080,L,1100,41.82678927915715,-87.66204808157613
"11-4-2190(a)(2) Full Description: Full Description: Copy of sandblasting, grinding or chemical washing permit, lab testing results and dust minimization plans must be maintained and available to inspectors",NONSUIT,0,41.95609862500338,-87.67839113134453
11-4-030,NONSUIT,NA,41.698132252527905,-87.60714411685109
7-28-080,N,300,41.88907283800213,-87.6329504665191
1-20-020,N,300,41.982288009741126,-87.66357326795904
7-28-080 Full Description: Nuisance in connection with a business,NONSUIT,NA,41.76168410040691,-87.63106166147347
13-32-125(2)(b) Full Description: Construction site cleanliness - chain link fence,LIABPLEA,-200,41.929952801748385,-87.6466371857857
7-28-080,L,300,41.91093166110219,-87.65423264872608
11-4-660,L,500,41.74371096631562,-87.61488111932323
4-4-210,NA,100,41.8806398292939,-87.68380234445948
13-32-125,N,100,41.88896195675864,-87.63090677238614
7-28-080,N,500,41.9134838258703,-87.64820624487015
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,LIABPLEA,9000,41.913579567121744,-87.75294418779313
11-4-740,N,400,41.70264973054336,-87.5432070864987
7-28-080,L,500,41.83517807083239,-87.70490856262688
11-4-1500,G,200,41.745350784391405,-87.67551437771255
11-4-630,L,NA,41.781789244087285,-87.62551461362864
11/4/2140,L,100,41.968847047481525,-87.68054852375663
4-252-020,G,300,41.69290537038797,-87.60786241967743
11-4-760,NA,100,41.823071491190085,-87.68573597346679
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,500,41.79821434863744,-87.66484152152289
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,NONSUIT,0,41.870977048033595,-87.69345467764346
13-32-125(2)(c) Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,-200,41.895549044811986,-87.6612406537793
