COMPLAINT_TYPE,RESOLUTION,LATITUDE,LONGITUDE
Noise Complaint,Alleged violation not found,41.98852362916,-87.78997754196
Construction and Demolition,Resolved,41.91980685373,-87.6876291168
Service Stations/Storage Tanks Work Order,Alleged violation founded,41.94304998781,-87.67859461687
Air Pollution Work Order,Alleged violation not found,41.94533855163,-87.73461112784
Air Pollution Work Order,Refer to Building Dept,41.8878319778,-87.65520685612
Noise Complaint,Complaint Valid,41.96520578162,-87.66351424249
Noise Complaint,Complaint Valid,41.86593147277,-87.62724010326
Construction and Demolition,Alleged violation unfounded,41.92385512106,-87.68532015281
Air Pollution Work Order,Resolved,41.71324291275,-87.55803846898
Air Pollution Work Order,Resolved,41.72080570972,-87.55321121392
Noise Complaint,Alleged violation not found,41.92383691567,-87.64672435523
Air Pollution Work Order,Resolved,41.71472816086,-87.55249157871
Noise Complaint,Complaint Valid,41.93989621887,-87.66246807526
Noise Complaint,Alleged violation not found,41.92383691567,-87.64672435523
Construction and Demolition,Alleged violation not found,42.01657529741,-87.68079647486
Air Pollution Work Order,Alleged violation unfounded,41.73032308648,-87.65697364581
Air Pollution Work Order,Resolved,41.71324291275,-87.55803846898
Air Pollution Work Order,Alleged violation not found,41.89219554839,-87.6445331985
Illegal Dumping Work Order,Refer to Building Dept,41.89845960724,-87.70059354367
Air Pollution Work Order,Alleged violation not found,41.99098365723,-87.70199056726
Air Pollution Work Order,Resolved,41.92949603501,-87.65360439598
Noise Complaint,Alleged violation not found,41.86006573445,-87.6357880821
Construction and Demolition,Alleged violation not found,41.93341244081,-87.64654139862
Construction and Demolition,Resolved,41.77619500617,-87.60814627251
Noise Complaint,Alleged violation not found,41.9146134066,-87.67282369801
Noise Complaint,Alleged violation not found,41.95553543038,-87.70791380184
Noise Complaint,Alleged violation not found,41.95553543038,-87.70791380184
Construction and Demolition,Complaint Valid,41.90972700641,-87.66751875509
Air Pollution Work Order,Alleged violation not found,41.88750210262,-87.680671484
Air Pollution Work Order,Alleged violation not found,41.91004568244,-87.72172471344
Noise Complaint,Alleged violation not found,41.70421583634,-87.6318095766
Air Pollution Work Order,Alleged violation founded,41.95499893049,-87.69310697985
Noise Complaint,Resolved,41.904945939,-87.66917998677
Air Pollution Work Order,Alleged violation not found,41.99205133464,-87.66047931723
Noise Complaint,Alleged violation not found,41.74963519978,-87.69903967367
Noise Complaint,Alleged violation not found,41.9146134066,-87.67282369801
Air Pollution Work Order,Complaint Valid,41.99316324831,-87.65533574758
Air Pollution Work Order,Alleged violation founded,41.84202533894,-87.71336129792
Noise Complaint,Alleged violation not found,41.86489624712,-87.62394653741
Air Pollution Work Order,Alleged violation not found,41.98154697488,-87.65498348161
Construction and Demolition,Resolved,41.94130627991,-87.67700239987
Air Pollution Work Order,Alleged violation not found,41.99084010928,-87.67017295335
Noise Complaint,Refer to Building Dept,41.96251434442,-87.65461053065
Air Pollution Work Order,Alleged violation not found,41.77584503,-87.63185603405
Air Pollution Work Order,Alleged violation not found,41.77584503,-87.63185603405
Illegal Dumping Work Order,Alleged violation not found,41.99128307392,-87.71106701641
Air Pollution Work Order,Refer to other Depts,41.79523865693,-87.69155056643
Air Pollution Work Order,Resolved,41.97863163335,-87.68074429169
Construction and Demolition,Alleged violation not found,41.89401404483,-87.64784331693
Noise Complaint,Alleged violation not found,41.9058693918,-87.62859787158
Water Pollution,Alleged violation not found,41.89616060998,-87.66866280571
Air Pollution Work Order,Alleged violation founded,41.84202533894,-87.71336129792
Illegal Dumping Work Order,Alleged violation not found,41.94682999667,-87.80075071367
Air Pollution Work Order,Complaint Valid,41.99032167885,-87.67097993093
Air Pollution Work Order,Alleged violation not found,41.93654345994,-87.69855313637
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Air Pollution Work Order,Alleged violation not found,41.7262235777,-87.55822435267
Construction and Demolition,Resolved,41.75016167702,-87.66988951667
Air Pollution Work Order,Alleged violation not found,41.92437352872,-87.72681367807
Air Pollution Work Order,Alleged violation not found,41.98608114828,-87.65823959474
Noise Complaint,Alleged violation not found,41.93358879447,-87.731856991910007
Noise Complaint,Alleged violation not found,41.93358879447,-87.731856991910007
Air Pollution Work Order,Alleged violation founded,41.71324291275,-87.55803846898
Construction and Demolition,Alleged violation not found,41.93654345994,-87.69855313637
Construction and Demolition,Alleged violation not found,41.98212108283,-87.69461634114
Toxics Hazardous Materials Work Order,Resolved,41.88750487711,-87.66635873622
Construction and Demolition,Alleged violation not found,41.91457677465,-87.70603837031
Illegal Dumping Work Order,Resolved,41.90721606742,-87.75947426097
Air Pollution Work Order,Alleged violation not found,41.9179351435,-87.63594495113
Construction and Demolition,Resolved,41.78394529791,-87.59298847656
Air Pollution Work Order,Alleged violation not found,41.77132586521,-87.72272137729
Noise Complaint,Resolved,41.79492580723,-87.67447745029
Air Pollution Work Order,Alleged violation not found,41.9734181856,-87.86237263941
Illegal Dumping Work Order,Resolved,41.7776048213,-87.7335739048
Construction and Demolition,Resolved,41.83808401404,-87.70987992137
Construction and Demolition,Alleged violation not found,41.9635327494,-87.70969021079
Illegal Dumping Work Order,Alleged violation not found,41.86911660605,-87.68403164026
Noise Complaint,Complaint Valid,41.96483064026,-87.66364369329
Noise Complaint,Complaint Valid,41.96483064026,-87.66364369329
Noise Complaint,Resolved,41.95301023323,-87.7877071626
Service Stations/Storage Tanks Work Order,Complaint Valid,41.8785715424,-87.7450600136
Air Pollution Work Order,Alleged violation founded,41.97866548276,-87.67859995978
Illegal Dumping Work Order,Alleged violation not found,41.93503105518,-87.79819857574
Air Pollution Work Order,Alleged violation not found,42.01369988214,-87.80768729094
Noise Complaint,Complaint Valid,41.94799244643,-87.82933189758
Noise Complaint,Alleged violation not found,41.97823528889,-87.68451210174
Air Pollution Work Order,Resolved,41.93242280387,-87.78803356757
Illegal Dumping Work Order,Resolved,41.72435389622,-87.66290116467
Air Pollution Work Order,Alleged violation not found,41.93894029765,-87.64938176755
Noise Complaint,Complaint Valid,41.86593147277,-87.62724010326
Air Pollution Work Order,Resolved,41.80686432542,-87.72859831014
Noise Complaint,Complaint Valid,41.86593147277,-87.62724010326
Noise Complaint,Alleged violation not found,41.95113680323,-87.67270770841
Construction and Demolition,Resolved,41.93210642833,-87.64369623573
Noise Complaint,Resolved,41.79654349468,-87.58105025955
Noise Complaint,Alleged violation not found,41.88945828011,-87.62036837643
Air Pollution Work Order,Alleged violation not found,41.77584503,-87.63185603405
Air Pollution Work Order,Alleged violation not found,41.98360939645,-87.66812873943
Air Pollution Work Order,Alleged violation not found,41.93936849337,-87.71377283069
Air Pollution Work Order,Complaint Valid,41.91194623298,-87.73632108113
Noise Complaint,Alleged violation unfounded,41.86489624712,-87.62394653741
Construction and Demolition,Resolved,41.919193613,-87.69276692001
Noise Complaint,Alleged violation not found,41.89101389675,-87.6719848029
Asbestos Work Order,Resolved,42.02199611762,-87.66536434254
Air Pollution Work Order,Alleged violation not found,41.8900188354,-87.70189052312
Illegal Dumping Work Order,Alleged violation not found,41.89968411224,-87.74805719116
Noise Complaint,Resolved,41.95577996788,-87.70821671214
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Illegal Dumping Work Order,Alleged violation not found,41.70512900907,-87.63139358836
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Air Pollution Work Order,Alleged violation not found,41.6976409847,-87.55967873038
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Illegal Dumping Work Order,Alleged violation not found,41.90969417465,-87.74929565277
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91609342668,-87.67521487157
Noise Complaint,Alleged violation not found,41.96501340428,-87.67728084923
Construction and Demolition,Complaint Valid,41.95892426343,-87.7230139206
Asbestos Work Order,Resolved,41.75015764743,-87.67022529777
Construction and Demolition,Alleged violation not found,41.90446077747,-87.67225913562
Air Pollution Work Order,Resolved,41.71608861565,-87.67721835911
Noise Complaint,Resolved,41.94033267024,-87.80668212678
Illegal Dumping Work Order,Resolved,41.9513383763,-87.70779832285
Noise Complaint,Resolved,41.90197746649,-87.68440485785
Noise Complaint,Resolved,41.86489624712,-87.62394653741
Noise Complaint,Alleged violation not found,41.97649272078,-87.65513360457
Noise Complaint,Alleged violation not found,41.92170206096,-87.64894373163
Air Pollution Work Order,Resolved,41.71324291275,-87.55803846898
Noise Complaint,Resolved,41.99069506672,-87.6694491757
Construction and Demolition,Alleged violation not found,41.83480797681,-87.64634872908
Construction and Demolition,Resolved,41.77608224094,-87.60814354969
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Air Pollution Work Order,Alleged violation not found,41.79112886765,-87.67651022528
Air Pollution Work Order,Alleged violation not found,41.70294436828,-87.53634703641
Noise Complaint,Resolved,41.79172297946,-87.6425135721
Construction and Demolition,Alleged violation founded,41.89835313535,-87.67575360792
Toxics Hazardous Materials Work Order,Refer to Building Dept,41.85152526245,-87.7333677802
Construction and Demolition,Alleged violation founded,41.90056455881,-87.67245737855
Air Pollution Work Order,Resolved,41.82578923207,-87.64004284365
Asbestos Work Order,Resolved,41.80623943902,-87.72858189194
Construction and Demolition,Alleged violation not found,41.89419994813,-87.6772022956
Construction and Demolition,Alleged violation founded,41.75016167702,-87.66988951667
Air Pollution Work Order,Alleged violation not found,41.83957045144,-87.64037683003
Air Pollution Work Order,Complaint Valid,41.67378835745,-87.57352974031
Air Pollution Work Order,Complaint Valid,41.67378835745,-87.57352974031
Air Pollution Work Order,Complaint Valid,41.68358316708,-87.5387194544
Air Pollution Work Order,Alleged violation not found,41.88304941576,-87.69232107681
Air Pollution Work Order,Refer to other Depts,41.75904729983,-87.57093203752
Noise Complaint,Resolved,41.80020162628,-87.59030886411
Noise Complaint,Alleged violation not found,41.93258258256,-87.65053061655
Air Pollution Work Order,Complaint Valid,41.68790024134,-87.60816841036
Air Pollution Work Order,Complaint Valid,41.67378835745,-87.57352974031
Air Pollution Work Order,Complaint Valid,41.69070032551,-87.54145856143
Air Pollution Work Order,Complaint Valid,41.70671075548,-87.53634746071
Air Pollution Work Order,Complaint Valid,41.67538462666,-87.57553071866
Construction and Demolition,Resolved,41.85361157767,-87.69778553434
Air Pollution Work Order,Complaint Valid,41.69193435596,-87.52991133689
Asbestos Work Order,Resolved,41.99557896423,-87.78394443256
Air Pollution Work Order,Complaint Valid,41.67378835745,-87.57352974031
Air Pollution Work Order,Complaint Valid,41.67378835745,-87.57352974031
Air Pollution Work Order,Complaint Valid,41.67476321785,-87.57523381974
Air Pollution Work Order,Complaint Valid,41.68816895344,-87.55956367772
Air Pollution Work Order,Complaint Valid,41.70512492906,-87.54148613331
Air Pollution Work Order,Complaint Valid,41.67476321785,-87.57523381974
Air Pollution Work Order,Complaint Valid,41.67378835745,-87.57352974031
Air Pollution Work Order,Complaint Valid,41.71853547842,-87.54949021139
Asbestos Work Order,Resolved,41.92613594026,-87.65925391873
Air Pollution Work Order,Alleged violation not found,41.8236088505,-87.67495304099
Illegal Dumping Work Order,Alleged violation not found,41.70568818076,-87.54119186666
Air Pollution Work Order,Alleged violation not found,41.6751941824,-87.62146164111
Asbestos Work Order,Resolved,41.75015764743,-87.67022529777
Illegal Dumping Work Order,Alleged violation not found,42.00988529251,-87.67519860956
Air Pollution Work Order,Alleged violation not found,41.72101094865,-87.55446649292
Asbestos Work Order,Resolved,41.93074535943,-87.64084010657
Noise Complaint,Resolved,41.92909460195,-87.67215776263
Construction and Demolition,Alleged violation not found,41.96437286077,-87.65249704612
